ping,4,578655,None,11,151,236,124,83824
ping,3,585375,None,11,151,236,125,83872
ping,2,592115,None,11,151,236,125,83888
ping,1,598839,None,11,151,236,125,83872
ping,35,605585,None,11,193,236,125,83872
ping,34,612341,None,11,193,236,124,83888
ping,33,619098,None,11,193,236,125,83824
ping,32,625857,None,11,193,236,124,83824
ping,31,632625,None,11,193,236,125,83872
ping,30,641155,None,11,193,236,125,83824
ping,29,647875,None,11,193,236,125,83856
ping,28,654615,None,11,193,236,125,83872
ping,27,661355,None,11,193,236,125,83792
ping,26,668135,None,11,193,236,124,83872
ping,25,674855,None,11,193,236,125,83856
ping,24,681585,None,11,193,236,125,83872
ping,23,688325,None,11,193,236,125,83872
ping,22,695036,None,11,193,236,124,83840
ping,21,701785,None,11,193,236,125,83840
ping,20,708515,None,11,193,236,125,83744
ping,19,715260,None,11,193,236,125,83824
ping,18,721979,None,11,193,236,124,83856
ping,17,728698,None,11,193,236,125,83824
ping,16,735466,None,11,193,236,125,83840
ping,15,742205,None,11,193,236,124,83872
ping,14,748944,None,11,193,236,124,83840
ping,13,755675,None,11,193,236,125,83840
ping,12,762475,None,11,193,236,124,83872
ping,11,769217,None,11,193,236,124,83872
ping,10,775938,None,11,193,236,125,83840
ping,9,782655,None,11,193,236,125,83840
ping,8,789348,None,11,193,236,125,83808
ping,7,796029,None,11,193,236,125,83856
ping,6,802739,None,11,193,236,125,83856
ping,5,809459,None,11,193,236,124,83856
ping,4,816170,None,11,193,236,124,83840
ping,3,822905,None,11,193,236,125,83792
ping,2,829590,None,11,193,236,125,83840
ping,1,836315,None,11,193,236,125,83856
