ping,33,604464,607179,11,250,536,122,83760
ping,32,608723,611421,11,250,536,122,83872
ping,31,613015,615708,11,250,536,122,83840
ping,30,617257,619949,11,250,536,121,83824
ping,29,621505,624179,11,250,536,122,83920
ping,28,625745,628425,11,250,536,122,83856
ping,27,629994,632660,11,250,536,122,83952
ping,26,634215,636899,11,250,536,122,83904
ping,25,638485,641169,11,250,536,122,83936
ping,24,642726,645425,11,250,536,121,83872
ping,23,646976,649659,11,250,536,122,83856
ping,22,651227,653925,11,250,536,121,83856
ping,21,655486,658169,11,250,536,122,83840
ping,20,659735,662409,11,250,536,122,83872
ping,19,664008,666699,11,250,536,122,83808
ping,18,668259,670960,11,250,536,122,83824
ping,17,672535,675225,11,250,536,122,83872
ping,16,676785,679469,11,250,536,122,83840
ping,15,681035,683699,11,250,536,122,83824
ping,14,685309,687989,11,250,536,122,83872
ping,13,689560,692249,11,250,536,122,83744
ping,12,693809,696489,11,250,536,122,83872
ping,11,698065,700759,11,250,536,121,83840
ping,10,704126,706819,11,250,536,121,83808
ping,9,708365,711073,11,250,536,122,83904
ping,8,712631,715319,11,250,536,122,83888
ping,7,716873,719539,11,250,536,122,83808
ping,6,721142,723819,11,250,536,122,83952
ping,5,725376,728064,11,250,536,122,83792
ping,4,729665,732364,11,250,536,122,83840
ping,3,733923,736589,11,250,536,121,83824
ping,2,738185,None,11,250,536,122,83808
ping,1,749474,752169,11,250,536,122,83904
ping,35,753745,756649,11,300,636,122,83808
ping,34,757994,760889,11,300,636,122,83824
ping,33,762265,765169,11,300,636,122,83776
ping,32,766505,769419,11,300,636,121,83760
ping,31,770765,773679,11,300,636,121,83744
ping,30,775015,777919,11,300,636,122,83808
ping,29,779276,782180,11,300,636,122,83792
ping,28,783575,786479,11,300,636,122,83760
ping,27,787816,790720,11,300,636,122,83728
ping,26,792056,794959,11,300,636,122,83792
ping,25,796325,799234,11,300,636,122,83792
ping,24,800575,803479,11,300,636,121,83760
ping,23,804848,807759,11,300,636,122,83808
ping,22,809105,812010,11,300,636,122,83808
ping,21,813375,816279,11,300,636,121,83824
ping,20,817629,820542,11,300,636,122,83776
ping,19,821895,824789,11,300,636,122,83824
ping,18,826156,829059,11,300,636,122,83792
ping,17,830405,833319,11,300,636,122,83792
ping,16,834656,837549,11,300,636,122,83776
ping,15,838911,841821,11,300,636,122,83808
ping,14,843171,846079,11,300,636,122,83792
ping,13,847425,850343,11,300,636,122,83824
ping,12,851682,854579,11,300,636,122,83808
ping,11,855915,858826,11,300,636,121,83728
ping,10,860182,863079,11,300,636,122,83824
ping,9,864455,867379,11,300,636,122,83824
ping,8,868713,871621,11,300,636,122,83824
ping,7,872983,875879,11,300,636,122,83808
ping,6,877258,880169,11,300,636,122,83808
ping,5,881525,884442,11,300,636,122,83808
ping,4,885795,888709,11,300,636,122,83808
ping,3,890055,892960,11,300,636,122,83760
ping,2,894305,897222,11,300,636,122,83824
ping,1,898595,901489,11,300,636,122,83792
